date,open,high,low,close,volume
12/10/2019,"8,278.20","8,421.00","8,272.50","8,318.30",1.71K
11/10/2019,"8,596.00","8,815.20","8,253.00","8,280.00",6.08K
10/10/2019,"8,610.40","8,682.80","8,472.00","8,596.00",4.32K
9/10/2019,"8,205.00","8,717.90","8,146.60","8,607.50",8.39K
8/10/2019,"8,234.60","8,362.00","8,132.80","8,211.20",3.47K
7/10/2019,"7,886.20","8,342.00","7,794.90","8,227.00",8.15K
6/10/2019,"8,162.50","8,183.10","7,807.10","7,883.10",5.85K
5/10/2019,"8,170.10","8,210.70","8,040.00","8,162.50",3.33K
4/10/2019,"8,260.50","8,264.90","8,040.00","8,170.00",3.05K
3/10/2019,"8,414.90","8,440.00","8,100.70","8,257.90",3.72K
2/10/2019,"8,333.70","8,419.90","8,193.50","8,413.40",3.45K
1/10/2019,"8,331.10","8,539.00","8,228.00","8,334.90",5.84K
30/09/2019,"8,090.10","8,384.00","7,753.00","8,331.10",10.92K
29/09/2019,"8,238.20","8,260.20","7,930.70","8,090.00",6.14K
28/09/2019,"8,215.30","8,354.70","8,047.90","8,238.60",5.45K
27/09/2019,"8,105.90","8,296.50","7,906.30","8,213.40",7.47K
26/09/2019,"8,475.30","8,489.90","7,800.10","8,103.60",15.42K
25/09/2019,"8,535.00","8,770.00","8,266.10","8,474.70",12.77K
24/09/2019,"9,702.60","9,788.10","8,110.10","8,547.90",34.87K
23/09/2019,"10,055.00","10,077.00","9,627.50","9,702.60",5.49K
22/09/2019,"10,012.00","10,105.00","9,881.40","10,052.00",2.75K
21/09/2019,"10,197.00","10,199.00","9,958.10","10,013.00",2.98K
20/09/2019,"10,303.00","10,340.00","10,105.00","10,198.00",2.51K
19/09/2019,"10,185.00","10,417.00","9,655.00","10,301.00",9.77K
18/09/2019,"10,214.10","10,278.00","10,111.00","10,185.00",3.34K
17/09/2019,"10,290.00","10,308.00","10,171.00","10,214.10",2.94K
16/09/2019,"10,321.00","10,399.00","10,100.00","10,295.00",5.52K
15/09/2019,"10,381.00","10,402.00","10,287.00","10,322.00",1.88K
14/09/2019,"10,374.00","10,478.00","10,256.00","10,379.00",3.16K
13/09/2019,"10,452.00","10,475.00","10,170.00","10,374.00",4.50K
12/9/2019,"10,174.20","10,488.00","10,065.10","10,452.00",4.40K
11/9/2019,"10,121.00","10,297.00","9,866.50","10,175.00",4.35K
10/9/2019,"10,317.00","10,399.00","9,961.70","10,122.00",4.21K
9/9/2019,"10,417.00","10,542.00","10,118.60","10,318.00",5.20K
8/9/2019,"10,489.00","10,599.00","10,257.00","10,415.00",3.51K
7/9/2019,"10,305.00","10,581.00","10,305.00","10,488.00",3.38K
6/9/2019,"10,582.90","10,933.00","10,218.00","10,317.00",11.28K
5/9/2019,"10,593.00","10,663.00","10,483.00","10,578.70",3.01K
4/9/2019,"10,642.00","10,841.20","10,411.00","10,590.00",6.25K
3/9/2019,"10,401.00","10,766.00","10,300.00","10,641.00",10.74K
2/9/2019,"9,783.00","10,473.00","9,754.90","10,388.00",11.14K
1/9/2019,"9,623.90","9,858.00","9,560.10","9,779.10",2.87K
31/08/2019,"9,600.70","9,710.20","9,472.10","9,623.90",2.75K
30/08/2019,"9,509.40","9,710.00","9,384.30","9,601.00",3.75K
29/08/2019,"9,727.30","9,727.30","9,360.40","9,509.00",7.08K
28/08/2019,"10,190.00","10,303.00","9,585.30","9,727.40",10.41K
27/08/2019,"10,376.20","10,392.00","10,036.90","10,184.00",4.52K
26/08/2019,"10,144.00","10,654.00","10,144.00","10,377.00",8.98K
25/08/2019,"10,162.00","10,349.00","9,881.10","10,132.00",5.21K
24/08/2019,"10,414.00","10,427.00","9,900.00","10,152.00",5.41K
23/08/2019,"10,117.00","10,461.00","10,063.00","10,408.00",6.39K
22/08/2019,"10,147.00","10,247.00","9,790.00","10,117.00",6.53K
21/08/2019,"10,795.00","10,825.00","9,880.00","10,146.00",11.79K
20/08/2019,"10,947.00","10,986.00","10,588.00","10,793.00",5.83K
19/08/2019,"10,329.00","10,960.00","10,280.00","10,937.00",7.38K
18/08/2019,"10,230.00","10,529.00","10,086.00","10,327.00",3.90K
17/08/2019,"10,372.00","10,487.00","10,004.10","10,228.00",4.89K
16/08/2019,"10,324.00","10,568.00","9,783.40","10,366.00",12.89K
15/08/2019,"10,067.00","10,470.00","9,522.50","10,327.00",17.37K
14/08/2019,"10,904.00","10,909.00","9,980.00","10,067.00",14.51K
13/08/2019,"11,411.00","11,468.00","10,801.00","10,904.00",9.00K
12/8/2019,"11,577.00","11,578.80","11,272.00","11,404.00",3.20K
11/8/2019,"11,308.00","11,594.00","11,158.00","11,586.00",5.44K
10/8/2019,"11,892.00","12,003.00","11,263.00","11,314.00",9.02K
9/8/2019,"12,051.00","12,092.70","11,711.00","11,893.00",7.81K
8/8/2019,"11,999.00","12,126.00","11,570.00","12,060.00",10.97K
7/8/2019,"11,472.00","12,122.00","11,386.00","11,997.00",13.66K
6/8/2019,"11,824.00","12,307.00","11,268.00","11,471.20",19.34K
5/8/2019,"10,974.00","11,938.00","10,973.00","11,808.00",16.13K
4/8/2019,"10,822.00","11,060.00","10,595.00","10,973.00",9.28K
3/8/2019,"10,520.00","10,910.00","10,506.00","10,822.00",7.42K
2/8/2019,"10,400.00","10,648.30","10,345.00","10,519.00",8.44K
1/8/2019,"10,096.00","10,500.00","9,899.90","10,399.00",7.78K
31/07/2019,"9,588.90","10,099.00","9,575.50","10,088.00",7.94K
30/07/2019,"9,503.50","9,736.00","9,401.60","9,589.00",5.19K
29/07/2019,"9,530.00","9,690.00","9,396.60","9,507.00",5.70K
28/07/2019,"9,463.10","9,604.20","9,112.30","9,519.00",7.75K
27/07/2019,"9,840.30","10,189.00","9,300.30","9,465.70",11.77K
26/07/2019,"9,888.00","9,899.00","9,672.00","9,842.50",5.12K
25/07/2019,"9,772.00","10,180.00","9,735.00","9,890.10",9.22K
24/07/2019,"9,859.00","9,917.70","9,541.90","9,771.00",11.57K
23/07/2019,"10,330.00","10,330.00","9,824.50","9,854.90",9.77K
22/07/2019,"10,572.00","10,667.00","10,094.00","10,329.00",10.90K
21/07/2019,"10,741.00","10,811.00","10,300.00","10,569.40",8.25K
20/07/2019,"10,517.60","11,085.00","10,402.00","10,740.00",12.13K
19/07/2019,"10,624.00","10,759.00","10,132.70","10,519.00",13.16K
18/07/2019,"9,691.20","10,750.00","9,271.60","10,622.00",28.83K
17/07/2019,"9,418.40","9,963.10","9,090.00","9,683.20",23.12K
16/07/2019,"10,813.00","10,991.00","9,378.00","9,410.00",26.18K
15/07/2019,"10,193.00","11,043.00","9,920.60","10,820.00",21.44K
14/07/2019,"11,324.00","11,390.00","10,125.00","10,206.80",22.49K
13/07/2019,"11,779.00","11,803.00","10,806.00","11,312.00",14.72K
12/7/2019,"11,327.00","11,900.00","11,100.00","11,765.00",12.25K
11/7/2019,"12,092.00","12,092.00","11,006.00","11,340.00",21.60K
10/7/2019,"12,564.00","13,173.00","11,572.00","12,093.00",36.06K
9/7/2019,"12,301.50","12,811.00","12,173.00","12,553.00",19.16K
8/7/2019,"11,484.00","12,382.00","11,339.00","12,301.00",17.84K
7/7/2019,"11,276.00","11,618.00","11,121.60","11,486.00",8.42K
6/7/2019,"10,983.00","11,720.00","10,983.00","11,283.00",12.21K
5/7/2019,"11,141.00","11,440.00","10,802.00","10,998.00",16.37K
4/7/2019,"12,000.00","12,063.50","11,057.00","11,169.00",19.84K
3/7/2019,"10,903.00","12,004.00","10,903.00","11,984.00",28.09K
2/7/2019,"10,639.80","10,961.00","9,745.10","10,866.00",28.78K
1/7/2019,"10,777.00","11,221.00","10,099.00","10,639.00",24.90K
30/06/2019,"11,973.00","12,229.00","10,705.00","10,745.00",19.07K
29/06/2019,"12,350.70","12,350.70","11,375.00","11,921.00",20.39K
28/06/2019,"11,183.00","12,404.00","10,812.00","12,349.00",31.98K
27/06/2019,"12,876.00","13,222.00","10,397.00","11,200.00",47.61K
26/06/2019,"11,746.00","13,764.00","11,693.00","12,876.00",55.59K
25/06/2019,"11,070.00","11,780.00","10,992.40","11,751.00",21.85K
24/06/2019,"10,913.00","11,135.00","10,560.00","11,053.00",14.40K
23/06/2019,"10,745.00","11,368.00","10,576.00","10,916.00",18.59K
22/06/2019,"10,227.00","11,210.00","10,098.20","10,747.90",36.68K
21/06/2019,"9,557.80","10,249.00","9,557.80","10,236.00",22.23K
20/06/2019,"9,306.00","9,620.80","9,241.00","9,557.10",10.59K
19/06/2019,"9,094.90","9,339.90","9,062.00","9,305.90",5.77K
18/06/2019,"9,351.00","9,370.90","8,945.40","9,095.90",10.59K
17/06/2019,"8,986.00","9,489.90","8,986.00","9,356.00",14.17K
16/06/2019,"8,852.80","9,389.60","8,803.00","8,986.00",20.91K
15/06/2019,"8,689.00","8,904.10","8,611.00","8,856.00",9.40K
14/06/2019,"8,230.00","8,714.90","8,163.30","8,689.10",12.71K
13/06/2019,"8,177.60","8,333.00","8,038.90","8,227.40",8.89K
12/6/2019,"7,903.10","8,238.80","7,822.30","8,175.40",9.14K
11/6/2019,"8,018.80","8,048.90","7,711.30","7,904.10",6.53K
10/6/2019,"7,622.50","8,046.30","7,523.30","8,013.70",8.90K
9/6/2019,"7,924.00","7,961.00","7,502.50","7,639.20",6.83K
8/6/2019,"8,002.10","8,064.80","7,802.00","7,924.60",4.77K
7/6/2019,"7,816.90","8,123.50","7,769.10","7,991.50",13.44K
6/6/2019,"7,766.30","7,870.60","7,461.00","7,805.60",7.51K
5/6/2019,"7,692.80","7,931.00","7,603.00","7,789.30",10.83K
4/6/2019,"8,088.00","8,088.00","7,524.50","7,692.80",28.12K
3/6/2019,"8,740.10","8,740.10","8,050.10","8,103.40",18.66K
2/6/2019,"8,546.90","8,818.00","8,540.00","8,740.00",6.24K
1/6/2019,"8,531.90","8,625.00","8,452.00","8,547.00",5.46K
31/05/2019,"8,268.50","8,550.00","8,112.40","8,533.30",10.93K
30/05/2019,"8,681.20","9,100.00","8,019.70","8,269.90",20.29K
29/05/2019,"8,738.10","8,794.90","8,490.00","8,680.90",10.30K
28/05/2019,"8,806.10","8,843.70","8,558.30","8,740.90",11.14K
27/05/2019,"8,730.00","8,951.00","8,661.00","8,806.00",17.56K
26/05/2019,"8,054.90","8,820.00","7,880.20","8,729.90",20.14K
25/05/2019,"7,990.00","8,135.00","7,950.40","8,054.90",4.34K
24/05/2019,"7,872.10","8,158.60","7,801.60","7,994.90",10.92K
23/05/2019,"7,619.90","7,957.10","7,496.30","7,872.40",10.55K
22/05/2019,"7,933.60","8,030.00","7,507.90","7,621.10",10.78K
21/05/2019,"7,990.50","8,089.90","7,819.70","7,937.00",7.69K
20/05/2019,"8,188.30","8,188.30","7,601.00","7,985.00",16.90K
19/05/2019,"7,260.10","8,263.20","7,252.00","8,189.50",23.46K
18/05/2019,"7,418.30","7,509.10","7,210.60","7,260.00",9.32K
17/05/2019,"7,857.50","7,905.70","7,067.40","7,415.40",29.02K
16/05/2019,"8,135.50","8,307.70","7,750.10","7,857.00",22.29K
15/05/2019,"7,951.90","8,208.90","7,837.60","8,132.90",19.04K
14/05/2019,"7,753.20","8,194.10","7,684.10","7,958.30",29.32K
13/05/2019,"6,980.10","8,049.90","6,883.90","7,753.20",36.47K
12/5/2019,"7,125.10","7,448.00","6,860.00","6,979.90",31.96K
11/5/2019,"6,438.70","7,278.30","6,438.70","7,136.40",37.91K
10/5/2019,"6,262.00","6,522.00","6,212.60","6,438.70",14.49K
9/5/2019,"6,201.90","6,309.00","6,165.00","6,258.40",9.68K
8/5/2019,"6,096.60","6,220.40","6,024.10","6,201.00",8.20K
7/5/2019,"6,027.90","6,290.00","6,027.90","6,087.90",11.99K
6/5/2019,"6,042.00","6,100.30","5,906.80","6,027.90",6.48K
5/5/2019,"6,098.20","6,112.00","5,956.20","6,042.00",5.82K
4/5/2019,"6,019.90","6,149.10","5,868.20","6,098.30",9.44K
3/5/2019,"5,729.60","6,139.90","5,716.50","6,016.00",19.48K
2/5/2019,"5,629.50","5,779.80","5,618.00","5,723.80",11.06K
1/5/2019,"5,599.60","5,655.00","5,585.50","5,629.60",5.53K
30/04/2019,"5,480.00","5,612.00","5,454.90","5,599.50",7.44K
29/04/2019,"5,486.80","5,515.20","5,370.30","5,480.10",7.81K
28/04/2019,"5,400.60","5,542.20","5,400.60","5,486.80",7.76K
27/04/2019,"5,410.90","5,456.90","5,355.40","5,401.80",4.57K
26/04/2019,"5,215.60","5,517.10","5,174.10","5,410.80",21.53K
25/04/2019,"5,479.60","5,556.80","5,065.20","5,219.00",21.49K
24/04/2019,"5,547.10","5,647.40","5,415.00","5,480.30",16.53K
23/04/2019,"5,417.80","5,645.00","5,395.20","5,550.90",18.76K
22/04/2019,"5,320.30","5,447.50","5,276.50","5,417.80",11.95K
21/04/2019,"5,340.10","5,366.10","5,259.40","5,321.90",6.15K
20/04/2019,"5,314.10","5,375.60","5,289.20","5,340.00",6.48K
19/04/2019,"5,310.80","5,371.10","5,225.00","5,314.00",6.31K
18/04/2019,"5,254.50","5,339.30","5,254.00","5,310.80",9.04K
17/04/2019,"5,234.30","5,291.10","5,224.70","5,254.50",9.28K
16/04/2019,"5,042.80","5,256.20","5,030.00","5,234.30",8.38K
15/04/2019,"5,190.10","5,217.10","5,000.70","5,049.20",9.52K
14/04/2019,"5,103.70","5,209.00","5,064.20","5,194.30",4.15K
13/04/2019,"5,114.10","5,160.80","5,075.30","5,101.80",5.21K
12/4/2019,"5,059.00","5,134.90","4,935.20","5,114.00",9.22K
11/4/2019,"5,315.50","5,340.00","5,001.10","5,065.80",19.39K
10/4/2019,"5,213.00","5,487.40","5,200.50","5,311.70",15.78K
9/4/2019,"5,312.40","5,312.50","5,173.50","5,216.30",11.90K
8/4/2019,"5,238.90","5,361.70","5,148.50","5,312.50",17.82K
7/4/2019,"5,091.10","5,313.10","5,075.00","5,238.10",9.95K
6/4/2019,"5,080.40","5,280.00","4,968.10","5,090.50",14.20K
5/4/2019,"4,939.30","5,130.00","4,930.10","5,080.40",11.36K
4/4/2019,"4,976.90","5,099.90","4,834.00","4,938.90",15.42K
3/4/2019,"4,929.30","5,330.10","4,849.10","4,978.00",44.28K
2/4/2019,"4,196.90","5,079.40","4,189.70","4,927.10",54.14K
1/4/2019,"4,167.50","4,220.80","4,127.20","4,196.80",7.01K
31/03/2019,"4,165.10","4,181.40","4,153.10","4,167.60",2.27K
30/03/2019,"4,179.10","4,210.00","4,117.20","4,165.10",6.63K
29/03/2019,"4,092.60","4,188.00","4,084.70","4,179.00",8.65K
28/03/2019,"4,102.70","4,104.00","4,066.40","4,092.60",6.22K
27/03/2019,"3,992.70","4,109.60","3,979.60","4,102.50",7.93K
26/03/2019,"3,970.00","3,994.80","3,951.00","3,991.70",5.09K
25/03/2019,"4,041.40","4,049.90","3,939.10","3,970.00",6.70K
24/03/2019,"4,063.00","4,063.20","4,011.50","4,041.40",3.36K
23/03/2019,"4,045.20","4,076.30","4,038.50","4,063.20",4.37K
22/03/2019,"4,044.80","4,064.60","4,035.10","4,045.30",4.84K
21/03/2019,"4,127.20","4,138.70","4,005.20","4,044.80",11.82K
20/03/2019,"4,104.60","4,136.20","4,073.90","4,127.20",7.82K
19/03/2019,"4,073.70","4,118.00","4,056.60","4,104.70",5.55K
18/03/2019,"4,069.00","4,119.90","4,035.60","4,073.50",3.68K
17/03/2019,"4,088.00","4,088.30","4,041.10","4,068.90",3.38K
16/03/2019,"4,003.10","4,152.70","4,003.10","4,088.00",13.94K
15/03/2019,"3,948.30","4,011.00","3,948.30","4,003.10",6.72K
14/03/2019,"3,946.20","4,000.10","3,882.80","3,948.30",8.30K
13/03/2019,"3,954.90","3,972.10","3,925.10","3,947.90",5.51K
12/3/2019,"3,950.70","3,979.50","3,895.20","3,954.10",7.63K
11/3/2019,"4,000.00","4,009.20","3,920.70","3,949.00",6.61K
10/3/2019,"4,017.30","4,017.30","3,961.80","4,000.00",4.67K
9/3/2019,"3,940.50","4,046.20","3,933.90","4,017.30",7.38K
8/3/2019,"3,964.70","4,020.90","3,863.70","3,940.50",9.36K
7/3/2019,"3,951.50","3,989.60","3,935.70","3,964.70",7.64K
6/3/2019,"3,951.60","3,984.10","3,912.40","3,951.40",6.59K
5/3/2019,"3,800.00","3,966.90","3,786.20","3,951.60",10.80K
4/3/2019,"3,884.80","3,908.10","3,767.10","3,800.00",10.18K
3/3/2019,"3,913.00","3,923.40","3,856.70","3,884.80",2.88K
2/3/2019,"3,915.00","3,924.00","3,850.00","3,913.00",5.11K
1/3/2019,"3,894.00","3,948.70","3,893.00","3,914.00",4.76K
28/02/2019,"3,900.10","3,988.00","3,875.00","3,894.00",12.10K
27/02/2019,"3,896.80","3,934.00","3,767.00","3,902.70",12.03K
26/02/2019,"3,919.30","3,934.10","3,870.40","3,896.80",5.11K
25/02/2019,"3,825.00","3,965.00","3,825.00","3,921.80",10.41K
24/02/2019,"4,212.20","4,282.40","3,812.00","3,832.00",36.09K
23/02/2019,"4,058.20","4,255.00","4,014.50","4,211.70",21.53K
22/02/2019,"4,008.80","4,074.00","3,991.30","4,058.30",14.21K
21/02/2019,"4,053.70","4,122.00","3,975.30","4,008.80",15.48K
20/02/2019,"3,989.90","4,070.00","3,969.20","4,055.00",15.25K
19/02/2019,"3,978.40","4,081.40","3,943.40","3,989.90",24.30K
18/02/2019,"3,734.50","4,019.90","3,723.90","3,978.10",37.62K
17/02/2019,"3,676.50","3,788.80","3,668.90","3,734.50",14.07K
16/02/2019,"3,670.10","3,724.90","3,666.00","3,676.40",7.52K
15/02/2019,"3,656.70","3,716.30","3,644.50","3,670.00",7.81K
14/02/2019,"3,665.50","3,681.10","3,641.10","3,656.70",7.53K
13/02/2019,"3,694.10","3,735.40","3,650.40","3,666.10",11.76K
12/2/2019,"3,681.00","3,728.00","3,645.30","3,694.20",11.34K
11/2/2019,"3,749.70","3,749.70","3,672.00","3,681.10",7.80K
10/2/2019,"3,718.30","3,753.50","3,667.10","3,746.30",9.97K
9/2/2019,"3,724.10","3,739.10","3,688.80","3,718.40",6.74K
8/2/2019,"3,439.00","3,799.60","3,427.80","3,724.00",31.15K
7/2/2019,"3,451.90","3,462.30","3,429.30","3,436.10",4.80K
6/2/2019,"3,512.60","3,521.00","3,417.60","3,452.00",13.16K
5/2/2019,"3,490.40","3,517.00","3,475.90","3,512.60",4.59K
4/2/2019,"3,504.20","3,522.60","3,475.30","3,490.50",5.21K
3/2/2019,"3,564.50","3,566.80","3,470.10","3,501.70",7.86K
2/2/2019,"3,534.80","3,575.40","3,500.80","3,564.30",10.89K
1/2/2019,"3,502.70","3,557.20","3,465.00","3,536.20",10.04K
31/01/2019,"3,529.70","3,565.70","3,482.20","3,501.10",8.57K
30/01/2019,"3,478.00","3,548.00","3,451.50","3,529.60",12.58K
29/01/2019,"3,501.10","3,512.50","3,427.20","3,477.90",10.47K
28/01/2019,"3,597.10","3,597.90","3,450.30","3,501.90",17.02K
27/01/2019,"3,630.70","3,642.50","3,544.00","3,597.10",11.45K
26/01/2019,"3,629.00","3,745.80","3,624.80","3,630.70",13.00K
25/01/2019,"3,653.00","3,663.40","3,582.10","3,628.90",7.38K
24/01/2019,"3,621.70","3,670.00","3,589.90","3,652.60",7.87K
23/01/2019,"3,639.00","3,677.00","3,591.20","3,619.90",7.97K
22/01/2019,"3,579.40","3,676.30","3,488.30","3,639.10",18.08K
21/01/2019,"3,588.60","3,614.80","3,550.00","3,579.40",10.81K
20/01/2019,"3,762.30","3,796.00","3,548.30","3,586.10",20.62K
19/01/2019,"3,674.10","3,858.50","3,673.90","3,760.00",13.39K
18/01/2019,"3,722.50","3,723.90","3,652.40","3,675.70",5.65K
17/01/2019,"3,671.30","3,725.00","3,610.00","3,723.00",10.86K
16/01/2019,"3,657.00","3,750.00","3,642.90","3,671.20",13.23K
15/01/2019,"3,749.30","3,769.50","3,625.10","3,656.50",13.32K
14/01/2019,"3,591.00","3,798.70","3,581.80","3,749.30",14.84K
13/01/2019,"3,702.00","3,712.90","3,570.00","3,591.00",12.59K
12/1/2019,"3,712.80","3,734.00","3,674.40","3,702.00",9.29K
11/1/2019,"3,712.80","3,777.40","3,666.60","3,716.10",13.13K
10/1/2019,"4,083.30","4,136.10","3,687.20","3,712.80",35.02K
9/1/2019,"4,100.00","4,165.50","4,036.00","4,083.20",20.63K
8/1/2019,"4,113.90","4,210.00","4,056.20","4,100.00",18.72K
7/1/2019,"4,170.90","4,196.90","4,078.50","4,113.90",11.32K
6/1/2019,"3,911.00","4,214.50","3,892.90","4,171.50",25.17K
5/1/2019,"3,954.80","4,014.90","3,901.40","3,911.00",14.87K
4/1/2019,"3,923.20","3,985.80","3,853.30","3,954.90",13.23K
3/1/2019,"4,049.90","4,055.10","3,882.00","3,923.20",10.92K
2/1/2019,"3,963.10","4,082.20","3,920.10","4,048.50",19.43K
1/1/2019,"3,832.60","3,981.90","3,788.40","3,963.00",13.85K
31/12/2018,"3,976.70","3,986.90","3,779.50","3,830.50",15.79K
30/12/2018,"3,893.80","4,003.00","3,845.20","3,978.30",17.73K
29/12/2018,"4,033.90","4,099.70","3,864.60","3,887.00",18.70K
28/12/2018,"3,712.00","4,094.90","3,696.30","4,036.70",26.92K
27/12/2018,"3,930.00","3,954.90","3,688.00","3,714.70",23.61K
26/12/2018,"3,909.70","3,990.00","3,812.10","3,929.80",19.13K
25/12/2018,"4,140.70","4,152.10","3,815.50","3,909.70",33.73K
24/12/2018,"4,071.70","4,384.00","4,069.00","4,145.20",38.00K
23/12/2018,"4,135.00","4,210.00","4,036.80","4,075.70",24.47K
22/12/2018,"3,975.90","4,147.30","3,919.50","4,135.00",19.51K
21/12/2018,"4,214.60","4,283.00","3,913.30","3,976.10",43.52K
20/12/2018,"3,810.00","4,275.70","3,788.60","4,214.50",65.87K
19/12/2018,"3,780.10","4,041.10","3,758.00","3,810.00",55.26K
18/12/2018,"3,625.00","3,780.90","3,551.00","3,780.10",29.43K
17/12/2018,"3,299.90","3,711.50","3,285.50","3,625.10",35.72K
16/12/2018,"3,282.20","3,380.30","3,278.00","3,299.90",19.10K
15/12/2018,"3,281.60","3,323.80","3,216.10","3,285.10",17.89K
14/12/2018,"3,354.40","3,390.80","3,226.40","3,282.80",28.56K
13/12/2018,"3,535.60","3,539.10","3,322.20","3,354.40",22.24K
12/12/2018,"3,435.30","3,611.20","3,415.10","3,535.60",20.93K
11/12/2018,"3,523.50","3,549.60","3,384.00","3,435.30",24.05K
10/12/2018,"3,642.10","3,697.90","3,475.80","3,524.90",22.60K
9/12/2018,"3,506.00","3,766.60","3,469.70","3,639.60",25.08K
8/12/2018,"3,460.00","3,784.80","3,316.20","3,506.00",39.08K
7/12/2018,"3,528.60","3,624.80","3,278.40","3,460.00",74.08K
6/12/2018,"3,770.50","3,908.00","3,506.00","3,531.30",58.22K
5/12/2018,"3,982.20","4,000.10","3,751.10","3,765.30",28.43K
4/12/2018,"3,903.80","4,131.10","3,793.10","3,981.90",33.69K
3/12/2018,"4,172.90","4,178.50","3,836.20","3,901.20",36.86K
2/12/2018,"4,241.40","4,353.20","4,127.20","4,159.70",24.40K
1/12/2018,"4,043.60","4,339.00","3,978.80","4,243.00",27.50K
30/11/2018,"4,323.30","4,357.40","3,966.20","4,038.30",42.38K
29/11/2018,"4,331.40","4,472.00","4,180.60","4,312.90",41.10K
28/11/2018,"3,902.30","4,439.60","3,889.90","4,306.30",65.26K
27/11/2018,"3,850.10","3,941.60","3,713.20","3,884.40",46.27K
26/11/2018,"4,111.30","4,196.40","3,708.10","3,858.00",64.08K
25/11/2018,"3,934.90","4,211.30","3,663.00","4,087.80",82.18K
24/11/2018,"4,422.80","4,515.20","3,834.70","3,929.80",50.98K
23/11/2018,"4,370.80","4,482.00","4,251.00","4,422.70",36.09K
22/11/2018,"4,672.10","4,716.80","4,388.50","4,392.40",27.95K
21/11/2018,"4,572.80","4,773.40","4,429.90","4,666.60",44.38K
20/11/2018,"4,944.90","5,048.00","4,318.10","4,600.10",117.22K
19/11/2018,"5,650.30","5,650.30","4,890.90","4,938.10",74.15K
18/11/2018,"5,637.20","5,716.00","5,621.00","5,659.40",9.55K
17/11/2018,"5,655.70","5,659.20","5,573.60","5,626.70",7.98K
16/11/2018,"5,731.90","5,756.80","5,555.00","5,660.50",18.43K
15/11/2018,"5,922.30","5,929.20","5,441.50","5,753.40",49.91K
14/11/2018,"6,458.90","6,485.00","5,705.00","5,884.60",69.20K
13/11/2018,"6,447.00","6,497.50","6,403.50","6,464.40",10.12K
12/11/2018,"6,481.00","6,481.00","6,418.80","6,446.90",7.30K
11/11/2018,"6,431.00","6,459.90","6,364.00","6,450.00",7.34K
10/11/2018,"6,414.50","6,461.70","6,414.50","6,431.10",3.25K
9/11/2018,"6,479.50","6,502.90","6,392.60","6,420.20",10.45K
8/11/2018,"6,573.00","6,585.00","6,477.00","6,479.60",11.58K
7/11/2018,"6,519.00","6,607.10","6,512.20","6,572.70",10.72K
6/11/2018,"6,475.00","6,515.30","6,447.80","6,515.20",7.25K
5/11/2018,"6,495.20","6,495.20","6,439.40","6,470.10",4.81K
4/11/2018,"6,389.20","6,509.40","6,360.10","6,485.20",8.96K
3/11/2018,"6,432.20","6,432.20","6,334.70","6,387.90",11.37K
2/11/2018,"6,407.10","6,454.80","6,391.60","6,426.90",8.07K
1/11/2018,"6,374.80","6,423.20","6,353.50","6,399.70",9.12K
31/10/2018,"6,330.10","6,406.40","6,248.20","6,368.40",9.96K
30/10/2018,"6,347.10","6,380.00","6,313.20","6,330.10",10.73K
29/10/2018,"6,490.20","6,505.00","6,320.90","6,344.00",19.56K
28/10/2018,"6,498.40","6,510.10","6,456.30","6,490.10",6.84K
27/10/2018,"6,534.90","6,553.90","6,480.10","6,500.20",6.97K
26/10/2018,"6,533.40","6,588.30","6,514.30","6,531.50",7.45K
25/10/2018,"6,554.00","6,566.00","6,500.10","6,528.10",8.71K
24/10/2018,"6,550.00","6,623.00","6,543.20","6,554.10",8.49K
23/10/2018,"6,567.20","6,584.30","6,525.40","6,550.00",8.86K
22/10/2018,"6,587.40","6,627.60","6,549.10","6,567.20",6.05K
21/10/2018,"6,582.90","6,655.00","6,582.90","6,591.60",4.42K
20/10/2018,"6,517.00","6,609.70","6,511.30","6,586.70",4.61K
19/10/2018,"6,609.60","6,630.20","6,519.90","6,527.30",11.20K
18/10/2018,"6,736.40","6,778.20","6,567.50","6,613.00",12.53K
17/10/2018,"6,754.20","6,792.70","6,681.30","6,737.10",8.88K
16/10/2018,"6,739.00","6,891.80","6,679.00","6,754.10",15.66K
15/10/2018,"6,322.70","7,704.20","6,300.00","6,742.00",85.00K
14/10/2018,"6,326.00","6,399.10","6,318.50","6,335.20",11.23K
13/10/2018,"6,288.60","6,331.40","6,288.60","6,326.50",5.82K
12/10/2018,"6,249.00","6,348.40","6,223.00","6,293.20",10.40K
11/10/2018,"6,628.00","6,628.00","6,223.80","6,252.00",41.61K
10/10/2018,"6,659.70","6,659.70","6,529.70","6,630.20",13.82K
9/10/2018,"6,679.70","6,680.60","6,608.50","6,663.00",8.02K
8/10/2018,"6,617.00","6,718.40","6,585.90","6,673.20",12.70K
7/10/2018,"6,595.20","6,633.70","6,532.80","6,601.00",5.80K
6/10/2018,"6,639.90","6,648.20","6,564.50","6,592.00",5.80K
5/10/2018,"6,594.30","6,666.90","6,548.00","6,644.70",12.43K
4/10/2018,"6,507.90","6,640.00","6,499.30","6,580.10",11.79K
3/10/2018,"6,527.50","6,552.50","6,428.10","6,503.20",14.57K
2/10/2018,"6,602.00","6,638.40","6,514.10","6,533.30",12.03K
1/10/2018,"6,625.90","6,659.60","6,521.00","6,601.90",10.36K
30/09/2018,"6,590.00","6,656.50","6,533.30","6,618.10",8.49K
